	num_particles	process_std	measurement_std	g	h	rotflip_const	mean_test_score	mean_score_time
1221	800	0.1920534734885461	0.10573207087196107	0.44147888767133053	0.9983099172547382	0.1	-0.003518360567347424	0.5848965644836426
1006	3000	0.3616349222674541	0.11424350303538	0.7908727442524588	0.24304372067829538	0.1	-0.0035184384820646317	1.2813677787780762
103	2500	0.1648410404036722	0.2113848925505301	0.2531195008733034	0.04530264885228663	0.1	-0.0035185705205888606	0.845844030380249
316	3000	0.14352360011158638	0.018870496451336264	0.872712518137432	0.6490878625628677	0.1	-0.0035188280520135552	1.2656762599945068
529	800	0.17827265173151002	0.17169607662764014	0.934991665796099	0.37941487920801487	0.1	-0.003518914466304336	0.588294506072998
964	600	0.15072992317511635	0.10583222458284235	0.9594766012715821	0.3082444219734223	0.1	-0.003519019600758915	0.5209887027740479
477	2500	0.15784368089701073	0.20593320833203466	0.24330543749229758	0.1554364319246263	0.1	-0.003519135878351968	0.8926036357879639
968	3000	0.3934201355698249	0.16644164764966002	0.8800120788726202	0.06876684394390464	0.1	-0.0035191706877488746	1.2921953201293945
1379	3000	0.1673906024792089	0.22903350163474823	0.37807524271393167	0.6968852947699044	0.1	-0.0035193487180429014	0.9491419792175293
439	600	0.10274953873947716	0.16048973762498175	0.750292779688142	0.5948161866862223	0.1	-0.003519389264989622	0.441988468170166
901	2500	0.28114041157499436	0.08417250600021982	0.47173063822968714	0.916471569573073	0.1	-0.0035196849553867145	1.1221404075622559
527	600	0.1438466842578611	0.11869510198568115	0.3654649099846246	0.7696535321510947	0.1	-0.0035197021847995624	0.5200283527374268
222	2500	0.2784459486482124	0.14101713143227645	0.32983417064201637	0.10177969373089268	0.1	-0.00351972337105731	1.1236634254455566
5	2500	0.15521752290323143	0.23100178597584986	0.6033616517358218	0.773077189495526	0.1	-0.0035199256825269925	0.8327429294586182
1161	800	0.2165208779810845	0.13318514726666048	0.5002574186506843	0.048481832813398795	0.1	-0.003519936933492282	0.5798230171203613
1209	800	0.18677178959457003	0.1829084293341997	0.5834519401139838	0.10485781069659805	0.1	-0.0035199503693266595	0.5831310749053955
812	2500	0.31665258394488416	0.16407163695750548	0.2112599200013107	0.7780937765474163	0.1	-0.0035200544439269437	1.1328864097595215
313	3000	0.2946811776758449	0.12104961963844431	0.2534803524905506	0.101910211658923	0.1	-0.0035203496944809327	1.3163986206054688
578	3000	0.30765909998391106	0.21553664857839838	0.8259517435994621	0.5114468948850304	0.1	-0.003520377840634961	1.2780086994171143
1263	3000	0.3050336295220032	0.09520878435274668	0.35154920538632217	0.3769675439679713	0.1	-0.0035205256228428195	1.2756946086883545
1284	2500	0.3147359162581094	0.14335724223860175	0.7395801475479367	0.23501917751434576	0.1	-0.0035206048123504153	1.1245577335357666
1400	600	0.14951263239532983	0.06312641966512883	0.4787714243682757	0.6674265521815709	0.1	-0.0035207426833855273	0.516765832901001
299	2500	0.2819527223338546	0.2151884837685108	0.22892460509488322	0.3183080734354985	0.1	-0.003520859368186556	1.1333537101745605
121	2500	0.1427093122066226	0.19499534887260833	0.5471545022210365	0.7086023609407598	0.1	-0.0035208888225521065	0.8496041297912598
695	600	0.19194885910494713	0.1661454875635442	0.6511085187248626	0.8185640777299462	0.1	-0.0035209358268023135	0.5166187286376953
876	3000	0.291693781998656	0.08796425674788713	0.7003828599806223	0.438658197241538	0.1	-0.003521222905646995	1.277571201324463
556	2500	0.2703748595932189	0.19014031917957608	0.2260163691064772	0.40189576503147406	0.1	-0.003521320468516672	1.1269373893737793
219	3000	0.3370750768625885	0.13814661469072181	0.3258768521476544	0.007598340461288489	0.1	-0.0035214031797909497	1.2805700302124023
885	800	0.18280113856063857	0.17956598472239177	0.7741952400293255	0.44379479370201036	0.1	-0.00352156443978605	0.5839889049530029
1377	600	0.10837636447425733	0.02962678922236929	0.37673473035695476	0.012986059434467734	0.1	-0.003521618898737948	0.5141794681549072
703	600	0.16368526156525626	0.09171613321754148	0.9963203731645442	0.018424839734507592	0.1	-0.003521963182147575	0.5184516906738281
119	3000	0.18164608325558784	0.23302896594779499	0.4726313559479152	0.282441604660448	0.1	-0.003522021370727896	0.9530055522918701
1462	2500	0.23167180636808846	0.19530904161271673	0.24284277034661914	0.437129103782131	0.1	-0.003522031514524071	1.137826681137085
1322	3000	0.2976632897600596	0.15527325588651802	0.9094291468379572	0.9259715547383902	0.1	-0.003522073186080405	1.2745895385742188
422	3000	0.2965244245298843	0.22957956987073463	0.547948603328938	0.6781163032311008	0.1	-0.0035222016373936843	1.2912139892578125
1019	3000	0.2869461152722789	0.09220049334999436	0.9131572210212542	0.4204009588614557	0.1	-0.0035223344145840886	1.2783184051513672
100	3000	0.38803583772878436	0.22417088516998063	0.20517265112559963	0.9888972409702318	0.1	-0.0035223760708136837	1.3068695068359375
647	3000	0.33632227982229257	0.16627386568635594	0.9765855635656611	0.5259256143215021	0.1	-0.003522412797993914	1.2767937183380127
1103	2500	0.39766273074952174	0.19295610130728774	0.9582074631154724	0.5665681012302213	0.1	-0.0035224821341960696	1.1317663192749023
1144	800	0.16401530434911465	0.14804973148548817	0.4015257890161792	0.9649375846660088	0.1	-0.0035225569902199707	0.5751841068267822
669	800	0.17981706226067357	0.14867963199893836	0.52337839888444	0.2937511085350243	0.1	-0.0035227150552832416	0.5860669612884521
1375	2500	0.12339132241393626	0.15354035872414185	0.4878738531356184	0.1912105258221528	0.1	-0.0035228786945500847	0.9977807998657227
331	2500	0.3279976544711648	0.19882580559117607	0.2330675375236007	0.9451347873633128	0.1	-0.0035229151047413594	1.1379623413085938
716	800	0.11030022395092054	0.12226756089260592	0.20100693145647883	0.5305017649153363	0.1	-0.003522971839626835	0.5831315517425537
975	3000	0.25543622786725356	0.0852531509042416	0.6351847768185455	0.695311569142178	0.1	-0.003523245598878663	1.2810659408569336
1491	800	0.15592463559078718	0.16355316816767168	0.6804271287163154	0.2784807505190412	0.1	-0.0035234480430108572	0.5811593532562256
842	3000	0.2982035990491011	0.21377791676036717	0.49876503557363167	0.6558973626262874	0.1	-0.003523523400239174	1.2925922870635986
392	800	0.20783529833234346	0.1364732497594056	0.3605073269286841	0.23450235567641287	0.1	-0.003523760539476411	0.578589677810669
1106	2500	0.22558039854095588	0.2104179949285856	0.31080369116596646	0.25829784594626126	0.1	-0.003523880913530681	1.125493049621582
1238	800	0.1957741066794681	0.17607772453588616	0.8256793384183316	0.7256129495790872	0.1	-0.003523953266232287	0.584160327911377
1481	800	0.15304276877427309	0.18232152185980277	0.9544765387857685	0.9343887543117927	0.1	-0.003524031273721695	0.5799984931945801
492	2500	0.3148296744510064	0.2132484790878223	0.35988009935076226	0.4895907122695774	0.1	-0.0035240832413646226	1.1308951377868652
1296	3000	0.2471485977505626	0.05822703256310682	0.5060616447136763	0.4322166350980975	0.1	-0.003524121110507278	1.2721338272094727
1406	800	0.2146547903898805	0.13455454397538524	0.6702051811600225	0.6294842826083257	0.1	-0.003524276651545136	0.5825304985046387
1478	2500	0.2549792828425509	0.060128793509853694	0.7118404457011729	0.6523424658792375	0.1	-0.003524567370038695	1.115372896194458
1069	3000	0.3085010498779558	0.10451926449552246	0.7268990023982542	0.7533393674475141	0.1	-0.0035248801223013784	1.2903776168823242
637	3000	0.3658906466741815	0.24469481294175033	0.984375219887401	0.3474996325913833	0.1	-0.0035250259437473773	1.294154405593872
777	3000	0.3561436067623318	0.16837713432411128	0.6695441607546129	0.2197697061188253	0.1	-0.003525158355815799	1.2770946025848389
576	800	0.18264739994071214	0.17662995035834056	0.8825891324707305	0.985955896880266	0.1	-0.003525313212913432	0.5816736221313477
1279	3000	0.31167681099833583	0.12554345625068808	0.6905401854831434	0.644466586907961	0.1	-0.003525588070298012	1.2903470993041992
1097	2500	0.2632823361545633	0.0707963315397693	0.3873481378416397	0.053831970076907765	0.1	-0.0035258133276226426	1.1190698146820068
982	3000	0.3284041462230024	0.1554960653100393	0.4673272461727776	0.07379759369278871	0.1	-0.0035258277755850194	1.2960035800933838
